,_time,id,count,Date,Time
1127,2023-09-21 13:50:00+00:00,line_1,,2023-09-21,13:50:00
1128,2023-09-21 13:55:00+00:00,line_1,,2023-09-21,13:55:00
1129,2023-09-21 14:00:00+00:00,line_1,,2023-09-21,14:00:00
1130,2023-09-21 14:05:00+00:00,line_1,,2023-09-21,14:05:00
1131,2023-09-21 14:10:00+00:00,line_1,,2023-09-21,14:10:00
1132,2023-09-21 14:15:00+00:00,line_1,,2023-09-21,14:15:00
1133,2023-09-21 14:20:00+00:00,line_1,,2023-09-21,14:20:00
1134,2023-09-21 14:25:00+00:00,line_1,,2023-09-21,14:25:00
1135,2023-09-21 14:30:00+00:00,line_1,,2023-09-21,14:30:00
1136,2023-09-21 14:35:00+00:00,line_1,,2023-09-21,14:35:00
1137,2023-09-21 14:40:00+00:00,line_1,,2023-09-21,14:40:00
1138,2023-09-21 14:45:00+00:00,line_1,,2023-09-21,14:45:00
1139,2023-09-21 14:50:00+00:00,line_1,,2023-09-21,14:50:00
1140,2023-09-21 14:55:00+00:00,line_1,,2023-09-21,14:55:00
1141,2023-09-21 15:00:00+00:00,line_1,,2023-09-21,15:00:00
1142,2023-09-21 15:05:00+00:00,line_1,,2023-09-21,15:05:00
1143,2023-09-21 15:10:00+00:00,line_1,,2023-09-21,15:10:00
1144,2023-09-21 15:15:00+00:00,line_1,,2023-09-21,15:15:00
1145,2023-09-21 15:20:00+00:00,line_1,,2023-09-21,15:20:00
1146,2023-09-21 15:25:00+00:00,line_1,,2023-09-21,15:25:00
1147,2023-09-21 15:30:00+00:00,line_1,,2023-09-21,15:30:00
1148,2023-09-21 15:35:00+00:00,line_1,,2023-09-21,15:35:00
1149,2023-09-21 15:40:00+00:00,line_1,,2023-09-21,15:40:00
1150,2023-09-21 15:45:00+00:00,line_1,,2023-09-21,15:45:00
1151,2023-09-21 15:50:00+00:00,line_1,,2023-09-21,15:50:00
1152,2023-09-21 15:54:00.013552+00:00,line_1,,2023-09-21,15:54:00.013552
